,session_id,user_id,music_id,previous_value,new_value,updated_value
0,704.0,20,47,0.625,0.248600423336029,0.4368002116680145
0,704.0,20,65,0.5,0.2369452714920044,0.3684726357460022
0,704.0,20,74,0.375,0.311433990796407,0.3432169953982035
0,704.0,20,76,0.2434130832552909,0.22165014843146,0.2325316158433754
0,704.0,20,95,0.1880495481193065,0.3121943101286888,0.2501219291239976
0,705.0,5,18,0.3513542413711548,0.4179435223340988,0.3846488818526268
0,705.0,5,85,0.6387473742167155,0.3034590035676956,0.4711031888922055
0,705.0,5,101,0.5,0.2651285926500956,0.3825642963250478
0,706.0,5,16,0.75,0.2268140286207199,0.4884070143103599
0,706.0,5,37,0.875,0.3759445647398631,0.6254722823699316
0,706.0,5,69,0.375,0.3474420375294155,0.3612210187647078
0,706.0,5,81,0.5,0.2905364915728569,0.3952682457864284
0,707.0,14,97,0.5,0.2673350721597671,0.3836675360798836
0,707.0,14,102,0.375,0.2737173572182655,0.3243586786091327
0,709.0,5,20,0.3323649366696676,0.2790586054325104,0.305711771051089
0,709.0,5,21,0.4242688426747918,0.3362031802535057,0.3802360114641487
0,709.0,5,29,0.5,0.3549895733594894,0.4274947866797447
0,709.0,5,38,0.4410512708127498,0.2181257084012031,0.3295884896069765
0,709.0,5,42,0.4697516083717346,0.2520872540771961,0.3609194312244653
0,709.0,5,99,0.3351831835295472,0.2659283408096858,0.3005557621696165
0,710.0,20,2,0.4393323510885238,0.2697086185216903,0.3545204848051071
0,710.0,20,27,0.3937752544879913,0.2841836490801402,0.3389794517840657
0,710.0,20,90,0.4814989883452654,0.2533035613596439,0.3674012748524546
0,711.0,20,2,0.3545204848051071,0.2771415511767069,0.315831017990907
0,711.0,20,27,0.3389794517840657,0.279219708272389,0.3090995800282273
0,711.0,20,50,0.3102626334875822,0.2473333775997162,0.2787980055436492
0,711.0,20,68,0.5688707783818245,0.3222445249557495,0.445557651668787
0,711.0,20,88,0.4851408948500951,0.3012764354546864,0.3932086651523908
0,711.0,20,90,0.3674012748524546,0.2691138237714767,0.3182575493119657
0,712.0,20,47,0.4368002116680145,0.2512113054593404,0.3440057585636774
0,712.0,20,95,0.2501219291239976,0.3017033967706892,0.2759126629473434
0,713.0,20,1,0.5,0.304924875497818,0.402462437748909
0,714.0,20,12,0.25,0.2492898032069206,0.2496449016034603
0,714.0,20,32,0.5,0.2902701497077942,0.3951350748538971
0,714.0,20,35,0.6429907182852427,0.2556291073560714,0.4493099128206571
0,714.0,20,36,0.6289875954389572,0.2693821601569652,0.4491848777979612
0,714.0,20,62,0.5,0.2830863632261753,0.3915431816130876
0,714.0,20,66,0.625,0.3099344335496425,0.4674672167748213
0,714.0,20,75,0.7025452603896459,0.2711897591749827,0.4868675097823143
0,714.0,20,83,0.625,0.2363213300704956,0.4306606650352478
0,714.0,20,92,0.25,0.3256827741861343,0.2878413870930671
0,714.0,20,96,0.386387376114726,0.2779321037232876,0.3321597399190068
0,714.0,20,103,0.375,0.2851774469017982,0.3300887234508991
0,715.0,20,3,0.5,0.2775837282339732,0.3887918641169866
0,715.0,20,44,0.875,0.4440350234508514,0.6595175117254257
0,715.0,20,71,1.0,0.2707086205482483,0.6353543102741241
0,715.0,20,77,0.625,0.3275415996710459,0.476270799835523
0,716.0,16,2,0.625,0.4521821737289428,0.5385910868644714
0,716.0,16,27,0.5,0.4835368139403207,0.4917684069701603
0,716.0,16,33,0.75,0.4148016273975372,0.5824008136987686
0,716.0,16,90,0.625,0.4816286116838455,0.5533143058419228
0,719.0,14,45,0.5465309259792169,0.3839541052778562,0.4652425156285366
0,720.0,15,39,0.3839207589626312,0.3608326017856598,0.3723766803741455
0,721.0,15,9,0.2588777095079422,0.2750654309988022,0.2669715702533722
0,721.0,15,99,0.2771370400275503,0.2523796285192172,0.2647583342733837
0,722.0,20,42,0.5810925662517548,0.3321092464029789,0.4566009063273668
0,722.0,20,46,0.5454782128334046,0.2801175892353058,0.4127979010343552
0,722.0,20,82,0.4830354645848274,0.2682326436042785,0.3756340540945529
0,722.0,20,84,1.0,0.2765154957771301,0.638257747888565
0,723.0,20,5,0.2052718053261439,0.2201489359140396,0.2127103706200917
0,723.0,20,17,0.2447299603372812,0.2675436809659004,0.2561368206515908
0,723.0,20,73,0.560137715190649,0.254472266882658,0.4073049910366535
0,723.0,20,82,0.3756340540945529,0.2556021474301815,0.3156181007623672
0,723.0,20,100,0.625,0.2332271859049797,0.4291135929524898
0,724.0,13,9,0.25,0.3336128890514374,0.2918064445257187
0,724.0,13,15,0.5,0.3794702490170796,0.4397351245085398
0,724.0,13,20,0.25,0.4098064601421356,0.3299032300710678
0,724.0,13,23,0.625,0.415471464395523,0.5202357321977615
0,724.0,13,45,0.75,0.4018988370895385,0.5759494185447693
0,724.0,13,48,0.5,0.3673686981201172,0.4336843490600586
0,724.0,13,60,1.0,0.3870771899819374,0.6935385949909687
0,724.0,13,72,0.375,0.3908376693725586,0.3829188346862793
0,724.0,13,91,0.7146996657053629,0.3392621179421742,0.5269808918237686
0,725.0,20,6,0.2745195366442203,0.2534231394529342,0.2639713380485773
0,725.0,20,34,0.5663235411047935,0.2076850235462188,0.3870042823255062
0,725.0,20,41,0.3322190766533215,0.3150289058685303,0.3236239912609259
0,725.0,20,74,0.3432169953982035,0.2364100813865661,0.2898135383923848
0,727.0,20,2,0.315831017990907,0.2883685082197189,0.3020997631053129
0,727.0,20,33,0.75,0.2528679395715396,0.5014339697857698
0,727.0,20,78,0.875,0.2670276463031769,0.5710138231515884
0,728.0,15,73,0.546299409121275,0.2202165176471074,0.3832579633841912
0,728.0,15,82,0.4653979847207665,0.2523086406290531,0.3588533126749098
0,729.0,15,46,0.5206872165203095,0.2858142455418904,0.4032507310311
0,729.0,15,84,1.0,0.2304802000522613,0.6152401000261307
0,730.0,14,11,1.0,0.3499256422122319,0.6749628211061159
0,730.0,14,42,0.6080745682120323,0.3078226923942566,0.4579486303031445
0,730.0,14,49,0.625,0.1846765540540218,0.4048382770270109
0,730.0,14,73,0.6635256037116051,0.2279468029737472,0.4457362033426761
0,730.0,14,82,0.75,0.2686176374554634,0.5093088187277317
0,730.0,14,84,1.0,0.2477348566055298,0.6238674283027649
0,732.0,14,34,0.875,0.3344979683558146,0.6047489841779073
0,732.0,14,40,0.125,0.295503298441569,0.2102516492207845
0,732.0,14,41,0.5,0.3154933452606201,0.40774667263031
0,732.0,14,76,0.125,0.2404963299632072,0.1827481649816036
0,733.0,20,43,0.3621096387505531,0.2138342062632242,0.2879719225068887
0,733.0,20,47,0.3440057585636774,0.2491875241200129,0.2965966413418451
0,733.0,20,74,0.2898135383923848,0.2727149625619252,0.281264250477155
0,733.0,20,95,0.2759126629473434,0.2298127830028534,0.2528627229750984
0,734.0,20,17,0.2561368206515908,0.316274706274271,0.2862057634629309
0,735.0,20,2,0.3020997631053129,0.2787479162216186,0.2904238396634657
0,735.0,20,27,0.3090995800282273,0.2537885648863656,0.2814440724572964
0,735.0,20,33,0.5014339697857698,0.2650713622570038,0.3832526660213868
0,735.0,20,50,0.2787980055436492,0.252808541059494,0.2658032733015716
0,735.0,20,68,0.445557651668787,0.2327902406454086,0.3391739461570978
0,735.0,20,88,0.3932086651523908,0.2397465407848358,0.3164776029686132
0,735.0,20,90,0.3182575493119657,0.2774912267923355,0.2978743880521506
0,737.0,20,101,0.5,0.2429789925614992,0.3714894962807496
0,738.0,20,3,0.3887918641169866,0.2401070296764373,0.3144494468967119
0,738.0,20,44,0.6595175117254257,0.2859538445870082,0.472735678156217
0,738.0,20,71,0.6353543102741241,0.2723941206932068,0.4538742154836654
0,738.0,20,77,0.476270799835523,0.2149123003085454,0.3455915500720342
0,739.0,20,14,0.4940304631988207,0.2748476952314377,0.3844390792151292
0,739.0,20,68,0.3391739461570978,0.2781425714492798,0.3086582588031887
0,741.0,15,20,0.25,0.282090961933136,0.266045480966568
0,741.0,15,38,0.3143101117263238,0.2410125037034352,0.2776613077148795
0,741.0,15,60,0.6151877176016569,0.31183672696352,0.4635122222825885
0,741.0,15,72,0.313287490978837,0.213535938411951,0.263411714695394
0,743.0,21,39,0.75,0.2530079583326975,0.5015039791663488
0,745.0,14,69,0.375,0.3611813452508714,0.3680906726254357
0,746.0,14,9,0.3022654473781586,0.2159793575604756,0.2591224024693171
0,746.0,14,22,0.3746577302614847,0.369735245903333,0.3721964880824088
0,746.0,14,29,0.4183912575244903,0.250595673918724,0.3344934657216072
0,746.0,14,39,0.75,0.3614115715026855,0.5557057857513428
0,746.0,14,48,0.4250766076147556,0.2188438549637794,0.3219602312892675
0,746.0,14,91,1.0,0.2244278614719708,0.6122139307359854
0,746.0,14,99,0.2746516897210053,0.221257705773626,0.2479546977473156
0,747.0,21,4,0.5,0.2802608907222748,0.3901304453611374
0,747.0,21,17,0.25,0.225337241590023,0.2376686207950115
0,748.0,21,4,0.3901304453611374,0.296049103140831,0.3430897742509842
0,748.0,21,54,1.0,0.2328552405039469,0.6164276202519735
0,748.0,21,89,0.375,0.2880019197861354,0.3315009598930677
0,749.0,21,14,0.75,0.2298501789569854,0.4899250894784927
0,749.0,21,19,0.625,0.3063309825956821,0.465665491297841
0,750.0,13,46,0.75,0.4097075700759888,0.5798537850379943
0,750.0,13,82,0.75,0.329037457704544,0.539518728852272
0,751.0,15,42,0.875,0.3244600668549537,0.5997300334274769
0,751.0,15,49,0.625,0.2636458575725555,0.4443229287862777
0,751.0,15,84,0.6152401000261307,0.2450376152992248,0.4301388576626778
0,752.0,16,73,0.875,0.4388268440961838,0.6569134220480919
0,752.0,16,82,0.75,0.6161463260650635,0.6830731630325317
0,752.0,16,100,0.625,0.5552195906639099,0.590109795331955
0,753.0,14,23,0.3214308936148882,0.3029411633809407,0.3121860284979144
0,753.0,14,48,0.3219602312892675,0.2094233557581901,0.2656917935237288
0,753.0,14,99,0.2479546977473156,0.3561049444334848,0.3020298210904002
0,754.0,13,35,1.0,0.3963682651519775,0.6981841325759888
0,754.0,13,36,1.0,0.3865662515163421,0.6932831257581711
0,754.0,13,96,0.5,0.5354114770889282,0.5177057385444641
0,755.0,13,69,0.375,0.3760841621292962,0.3755420810646481
0,755.0,13,81,0.5,0.4080367565155029,0.4540183782577515
0,756.0,17,91,1.0,0.5640196204185486,0.7820098102092743
0,758.0,13,22,0.375,0.4566476543744405,0.4158238271872202
0,758.0,13,39,0.75,0.4619394093751907,0.6059697046875954
0,758.0,13,91,0.5269808918237686,0.3449879288673401,0.4359844103455543
0,759.0,14,42,0.4579486303031445,0.6215885877609253,0.5397686090320348
0,760.0,14,23,0.3121860284979144,0.3658932199080785,0.3390396242029964
0,760.0,14,48,0.2656917935237288,0.2505415342748165,0.2581166638992727
0,764.0,12,11,1.0,0.290872906645139,0.6454364533225695
0,764.0,12,15,0.5,0.3279226422309875,0.4139613211154938
0,764.0,12,17,0.25,0.3231801986694336,0.2865900993347168
0,764.0,12,24,0.875,0.2699311325947444,0.5724655662973722
0,764.0,12,27,0.5,0.3157151085989816,0.4078575542994908
0,764.0,12,48,0.5,0.3711243867874145,0.4355621933937073
0,764.0,12,60,1.0,0.3075828999280929,0.6537914499640465
0,764.0,12,68,0.875,0.3361762166023254,0.6055881083011627
0,764.0,12,73,0.875,0.2901709340512752,0.5825854670256376
0,764.0,12,78,0.875,0.3483310540517171,0.6116655270258585
0,764.0,12,84,1.0,0.2963393658399582,0.6481696829199791
0,764.0,12,88,0.75,0.3018301526705424,0.5259150763352712
0,764.0,12,89,0.375,0.3860918879508972,0.3805459439754486
0,764.0,12,91,1.0,0.3845161696275075,0.6922580848137537
0,764.0,12,95,0.125,0.3483535096049309,0.2366767548024654
0,765.0,17,48,0.5,0.4632369875907898,0.4816184937953949
0,765.0,17,99,0.25,0.4441636885915483,0.3470818442957741
0,773.0,21,3,0.5,0.2600170981425505,0.3800085490712752
0,773.0,21,8,0.25,0.2248302191495895,0.2374151095747947
0,773.0,21,13,0.25,0.2574552893638611,0.2537276446819305
0,773.0,21,44,0.875,0.3086986094713211,0.5918493047356606
0,773.0,21,52,0.5,0.3153827577829361,0.407691378891468
0,773.0,21,53,0.375,0.2559004426002502,0.3154502213001251
0,773.0,21,63,0.875,0.3608007431030273,0.6179003715515137
0,773.0,21,70,0.375,0.2502946332097053,0.3126473166048527
0,773.0,21,71,1.0,0.2293325215578079,0.614666260778904
0,773.0,21,77,0.625,0.2491706162691116,0.4370853081345558
0,773.0,21,93,0.5,0.3080793363707406,0.4040396681853703
0,773.0,21,94,0.375,0.3151494158165795,0.3450747079082897
0,773.0,21,102,0.375,0.290773132443428,0.332886566221714
0,774.0,5,85,0.4711031888922055,0.2812781482934952,0.3761906685928503
0,775.0,5,3,0.3322589558859665,0.3267257461945216,0.329492351040244
0,775.0,5,13,0.2968767178910119,0.3452784525496619,0.3210775852203369
0,775.0,5,70,0.3460894972085953,0.4621679186820984,0.4041287079453468
0,775.0,5,71,0.410090162884444,0.3628894537687301,0.3864898083265871
0,777.0,10,30,0.5,0.3677978180348873,0.4338989090174436
0,777.0,10,39,0.75,0.3730625510215759,0.561531275510788
0,778.0,10,9,0.25,0.3974404692649841,0.323720234632492
0,778.0,10,23,0.625,0.3202562381823857,0.4726281190911928
0,778.0,10,48,0.5,0.3099143579602241,0.4049571789801121
0,778.0,10,91,1.0,0.3161081075668335,0.6580540537834167
0,778.0,10,99,0.25,0.3044003876192229,0.2772001938096115
0,779.0,10,38,0.5,0.2851992547512054,0.3925996273756027
0,779.0,10,48,0.4049571789801121,0.3455434963107109,0.3752503376454115
0,780.0,10,15,0.5,0.3098994493484497,0.4049497246742248
0,781.0,10,15,0.4049497246742248,0.2366371502478917,0.3207934374610582
0,781.0,10,20,0.25,0.4311417490243912,0.3405708745121956
0,781.0,10,21,0.75,0.291311115026474,0.520655557513237
0,781.0,10,23,0.4726281190911928,0.331528643767039,0.4020783814291159
0,781.0,10,38,0.3925996273756027,0.2832046970725059,0.3379021622240543
0,781.0,10,45,0.75,0.3280551458398501,0.5390275729199251
0,781.0,10,48,0.3752503376454115,0.4120500087738037,0.3936501732096076
0,781.0,10,60,1.0,0.3255683332681656,0.6627841666340828
0,781.0,10,72,0.375,0.3037140592932701,0.339357029646635
0,781.0,10,99,0.2772001938096115,0.3310939435447965,0.304147068677204
0,782.0,5,64,0.5,0.2669395208358764,0.3834697604179382
0,782.0,5,86,0.625,0.3942434191703796,0.5096217095851898
0,782.0,5,98,0.75,0.3130616676062345,0.5315308338031173
0,784.0,13,61,0.875,0.4819984436035156,0.6784992218017578
0,784.0,13,78,0.875,0.4816422462463379,0.678321123123169
0,785.0,16,40,0.125,0.5526953339576721,0.338847666978836
0,785.0,16,76,0.125,0.4344082077344258,0.2797041038672129
0,786.0,16,1,0.5,0.5651460886001587,0.5325730443000793
0,786.0,16,2,0.5385910868644714,0.4506130814552307,0.4946020841598511
0,786.0,16,24,0.875,0.5859851439793905,0.7304925719896953
0,786.0,16,27,0.4917684069701603,0.4837392142840794,0.4877538106271198
0,786.0,16,33,0.5824008136987686,0.5020323296387991,0.5422165716687839
0,786.0,16,50,0.4710609018802643,0.4402009050051371,0.4556309034427007
0,786.0,16,61,0.875,0.4607484042644501,0.667874202132225
0,786.0,16,78,0.875,0.5011182725429535,0.6880591362714767
0,786.0,16,90,0.5533143058419228,0.5350174307823181,0.5441658683121204
0,787.0,17,17,0.25,0.3886928930878639,0.3193464465439319
0,789.0,17,4,0.5,0.6341339945793152,0.5670669972896576
0,789.0,17,5,0.125,0.5389966368675232,0.3319983184337616
0,789.0,17,17,0.3193464465439319,0.4602467343211174,0.3897965904325247
0,789.0,17,54,1.0,0.593333383401235,0.7966666917006175
0,790.0,13,42,0.875,0.5585968047380447,0.7167984023690224
0,790.0,13,84,1.0,0.3725646823644638,0.6862823411822319
0,792.0,12,9,0.25,0.3318149000406265,0.2909074500203132
0,792.0,12,39,0.75,0.2753678262233734,0.5126839131116867
0,792.0,12,48,0.4355621933937073,0.2223827987909317,0.3289724960923195
0,793.0,12,9,0.2909074500203132,0.3351725101470947,0.3130399800837039
0,793.0,12,39,0.5126839131116867,0.3034093777338664,0.4080466454227766
0,793.0,12,91,0.6922580848137537,0.420650045077006,0.5564540649453799
0,793.0,12,99,0.25,0.259727232158184,0.254863616079092
0,794.0,15,49,0.4443229287862777,0.2724831514060497,0.3584030400961637
0,794.0,15,82,0.3588533126749098,0.3520343154668808,0.3554438140708953
0,794.0,15,84,0.4301388576626778,0.2408730566501617,0.3355059571564197
0,796.0,13,33,0.75,0.3328575119376182,0.5414287559688091
0,796.0,13,78,0.678321123123169,0.495157778263092,0.5867394506931305
0,797.0,15,4,0.3489487618207931,0.2372668497264385,0.2931078057736158
0,797.0,15,5,0.1676935901244481,0.2505448708931605,0.2091192305088043
0,797.0,15,54,0.6372231021523476,0.2564824471871058,0.4468527746697267
0,797.0,15,89,0.375,0.3350066641966502,0.3550033320983251
0,798.0,21,16,0.75,0.2671951413154602,0.5085975706577301
0,798.0,21,37,0.875,0.2766914168993632,0.5758457084496816
0,799.0,5,16,0.4884070143103599,0.3541960604488849,0.4213015373796224
0,799.0,5,22,0.375,0.2685311436653137,0.3217655718326568
0,799.0,5,29,0.4274947866797447,0.3030537565549214,0.365274271617333
0,799.0,5,37,0.6254722823699316,0.3243166704972585,0.474894476433595
0,799.0,5,69,0.3612210187647078,0.2811888224548763,0.3212049206097921
0,800.0,21,22,0.375,0.3944043517112732,0.3847021758556366
0,800.0,21,29,0.5,0.2021662394205729,0.3510831197102864
0,800.0,21,37,0.5758457084496816,0.2579236775636673,0.4168846930066744
0,800.0,21,69,0.375,0.2679226770997047,0.3214613385498523
0,800.0,21,81,0.5,0.265444727987051,0.3827223639935255
0,802.0,16,8,0.25,0.4357650637626648,0.3428825318813324
0,802.0,16,12,0.3934997990727424,0.5006101541221142,0.4470549765974283
0,802.0,16,18,0.375,0.4790750642617543,0.4270375321308771
0,802.0,16,25,0.624852754175663,0.5576428323984146,0.5912477932870388
0,802.0,16,31,0.875,0.5596089959144592,0.7173044979572296
0,802.0,16,35,1.0,0.576978325843811,0.7884891629219055
0,802.0,16,36,1.0,0.4772206172347069,0.7386103086173534
0,802.0,16,62,0.4836425334215164,0.4218979328870773,0.4527702331542969
0,802.0,16,63,0.875,0.4167719781398773,0.6458859890699387
0,802.0,16,67,0.375,0.5362829367319742,0.4556414683659871
0,802.0,16,70,0.375,0.5606139302253723,0.4678069651126861
0,802.0,16,71,1.0,0.5420806109905243,0.7710403054952621
0,802.0,16,77,0.5696663558483124,0.5321327298879623,0.5508995428681374
0,802.0,16,83,0.625,0.4954258143901825,0.5602129071950912
0,802.0,16,85,1.0,0.5349043607711792,0.7674521803855896
0,802.0,16,93,0.5,0.6006290515263876,0.5503145257631938
0,802.0,16,96,0.5071816682815552,0.5141905248165131,0.5106860965490341
0,802.0,16,102,0.375,0.3917459815740585,0.3833729907870292
0,804.0,21,18,0.375,0.2420753687620163,0.3085376843810081
0,804.0,21,26,0.5,0.2769123882055282,0.3884561941027641
0,804.0,21,67,0.375,0.2624993092483944,0.3187496546241972
0,804.0,21,97,0.5,0.2347642257809639,0.3673821128904819
0,805.0,5,3,0.329492351040244,0.2380217413107554,0.2837570461754997
0,805.0,5,44,0.4384350602825482,0.2483235200246175,0.3433792901535829
0,805.0,5,63,0.3610886068393786,0.2438185214996338,0.3024535641695062
0,805.0,5,71,0.3864898083265871,0.3396816253662109,0.363085716846399
0,805.0,5,77,0.3335073987642923,0.3048803806304931,0.3191938896973927
0,806.0,5,5,0.2505199412504831,0.3649639089902242,0.3077419251203536
0,806.0,5,11,0.5677314028143883,0.3018606255451838,0.4347960141797861
0,806.0,5,42,0.3609194312244653,0.227610832452774,0.2942651318386197
0,806.0,5,73,0.4653540402650833,0.2999854795634746,0.382669759914279
0,807.0,13,48,0.4336843490600586,0.2141071856021881,0.3238957673311233
0,807.0,13,99,0.25,0.2789679701839174,0.2644839850919587
0,808.0,15,9,0.2669715702533722,0.2099049270153045,0.2384382486343383
0,808.0,15,91,0.4977204998334248,0.3034609208504359,0.4005907103419304
0,808.0,15,99,0.2647583342733837,0.3311353214085102,0.2979468278409469
0,809.0,17,89,0.375,0.4256208389997482,0.4003104194998741
0,810.0,13,11,1.0,0.5282514095306396,0.7641257047653198
0,811.0,13,84,0.6862823411822319,0.333403006196022,0.509842673689127
0,812.0,13,32,0.5,0.4313183824221293,0.4656591912110647
0,812.0,13,62,0.5,0.5358021259307861,0.5179010629653931
0,812.0,13,66,0.625,0.4484324753284454,0.5367162376642227
0,812.0,13,92,0.25,0.500467836856842,0.375233918428421
0,812.0,13,103,0.375,0.4058247059583664,0.3904123529791832
0,813.0,14,9,0.2591224024693171,0.286362487077713,0.272742444773515
0,813.0,14,39,0.5557057857513428,0.4573699831962585,0.5065378844738007
0,813.0,14,91,0.6122139307359854,0.3768535256385803,0.4945337281872828
0,813.0,14,99,0.3020298210904002,0.3279897928237915,0.3150098069570958
0,816.0,8,99,0.3219296974795205,0.3341748476028442,0.3280522725411823
0,817.0,22,9,0.25,0.2881574511528015,0.2690787255764008
0,817.0,22,23,0.625,0.348079115152359,0.4865395575761795
0,817.0,22,48,0.5,0.3703297525644302,0.4351648762822151
0,817.0,22,99,0.25,0.3198130982262747,0.2849065491131374
0,821.0,5,4,0.4070875905454159,0.3137981990973155,0.3604428948213657
0,821.0,5,5,0.3077419251203536,0.3660551806290944,0.336898552874724
0,821.0,5,17,0.2880307324230671,0.187242329120636,0.2376365307718515
0,821.0,5,46,0.5309275969862938,0.2918388187885284,0.4113832078874111
0,821.0,5,54,0.6564332048098246,0.2617516219615936,0.4590924133857091
0,821.0,5,73,0.382669759914279,0.2438666112720966,0.3132681855931878
0,821.0,5,82,0.75,0.2927426666021347,0.5213713333010673
0,821.0,5,84,0.6784556344151497,0.3729757070541382,0.525715670734644
0,821.0,5,100,0.625,0.3146131671965122,0.4698065835982561
0,822.0,10,2,0.625,0.2500039537747701,0.437501976887385
0,822.0,10,7,0.5,0.4719242006540298,0.4859621003270149
0,822.0,10,27,0.5,0.2781803799527032,0.3890901899763516
0,822.0,10,33,0.75,0.2837603688240051,0.5168801844120026
0,822.0,10,50,0.375,0.2638162424166997,0.3194081212083498
0,822.0,10,87,0.5,0.3416953186194102,0.4208476593097051
0,822.0,10,88,0.75,0.3044187501072883,0.5272093750536442
0,822.0,10,90,0.625,0.2097923308610916,0.4173961654305458
0,825.0,10,91,0.6580540537834167,0.3989622443914413,0.528508149087429
0,826.0,10,9,0.323720234632492,0.3671511933207512,0.3454357139766216
0,827.0,10,23,0.4020783814291159,0.3785179257392883,0.3902981535842021
0,827.0,10,48,0.3936501732096076,0.4489454627037048,0.4212978179566562
0,827.0,10,99,0.304147068677204,0.3944080599716731,0.3492775643244385
0,829.0,22,4,0.5,0.2550281174480915,0.3775140587240457
0,829.0,22,5,0.125,0.2102753072977066,0.1676376536488533
0,829.0,22,17,0.25,0.2126009166240692,0.2313004583120346
0,829.0,22,19,0.625,0.2734172344207763,0.4492086172103882
0,829.0,22,46,0.75,0.2716009974479675,0.5108004987239838
0,829.0,22,54,1.0,0.2147381256024042,0.6073690628012022
0,829.0,22,73,0.875,0.206748753786087,0.5408743768930435
0,829.0,22,82,0.75,0.2016405284404754,0.4758202642202377
0,829.0,22,84,1.0,0.2684492439031601,0.63422462195158
0,829.0,22,89,0.375,0.2480832437674204,0.3115416218837102
0,829.0,22,100,0.625,0.2122694551944732,0.4186347275972366
0,831.0,11,99,0.25,0.3110816531947681,0.280540826597384
0,832.0,8,19,0.4267346709966659,0.1976553350687027,0.3121950030326843
0,832.0,8,20,0.2701224833726883,0.202829306324323,0.2364758948485056
0,832.0,8,39,0.4721394404768944,0.3796785026788711,0.4259089715778827
0,832.0,8,48,0.4388447403907776,0.3300220370292663,0.384433388710022
0,832.0,8,61,0.875,0.1629844158887863,0.5189922079443932
0,832.0,8,63,0.875,0.2174914330244064,0.5462457165122032
0,832.0,8,65,0.5,0.2058333232998848,0.3529166616499424
0,832.0,8,67,0.2767430767416954,0.1719431057572364,0.2243430912494659
0,832.0,8,95,0.125,0.2276373118162155,0.1763186559081077
0,832.0,8,99,0.3280522725411823,0.3079120516777038,0.3179821621094431
0,833.0,22,15,0.5,0.2573724091053009,0.3786862045526504
0,833.0,22,20,0.25,0.4190000891685486,0.3345000445842743
0,833.0,22,23,0.4865395575761795,0.390373428662618,0.4384564931193987
0,833.0,22,38,0.5,0.3392500430345535,0.4196250215172767
0,833.0,22,48,0.4351648762822151,0.255900889635086,0.3455328829586506
0,833.0,22,60,1.0,0.3618891835212707,0.6809445917606354
0,833.0,22,72,0.375,0.2835722975432873,0.3292861487716436
0,834.0,16,6,0.3487182334065437,0.5180329084396362,0.43337557092309
0,834.0,16,34,0.5883764922618866,0.5087394913037618,0.5485579917828243
0,834.0,16,74,0.375,0.5514384706815084,0.4632192353407542
0,835.0,16,6,0.43337557092309,0.4677583873271942,0.4505669791251421
0,835.0,16,24,0.7304925719896953,0.5434793631235758,0.6369859675566356
0,835.0,16,34,0.5485579917828243,0.6116679608821869,0.5801129763325056
0,835.0,16,43,0.5,0.3983816107114156,0.4491908053557077
0,835.0,16,47,0.625,0.4383505384127299,0.531675269206365
0,835.0,16,95,0.125,0.4419796824455261,0.283489841222763
0,836.0,22,11,1.0,0.2519196892778079,0.625959844638904
0,836.0,22,21,0.75,0.2582397870719433,0.5041198935359716
0,837.0,22,14,0.75,0.245056015253067,0.4975280076265335
0,838.0,22,46,0.5108004987239838,0.3059554070234299,0.4083779528737068
0,838.0,22,73,0.5408743768930435,0.2548384591937065,0.397856418043375
0,838.0,22,82,0.4758202642202377,0.2730518877506256,0.3744360759854316
0,838.0,22,84,0.63422462195158,0.287388288974762,0.460806455463171
0,839.0,22,25,0.75,0.2130028903484344,0.4815014451742172
0,839.0,22,83,0.625,0.179389476776123,0.4021947383880615
0,840.0,22,9,0.2690787255764008,0.2926704615354538,0.2808745935559272
0,840.0,22,22,0.375,0.2116544644037882,0.2933272322018941
0,840.0,22,29,0.5,0.228295107682546,0.364147553841273
0,840.0,22,37,0.875,0.4275858004887898,0.6512929002443949
0,840.0,22,39,0.75,0.2594740589459737,0.5047370294729868
0,840.0,22,69,0.375,0.3376133948564529,0.3563066974282264
0,840.0,22,81,0.5,0.2767400339245796,0.3883700169622898
0,840.0,22,91,1.0,0.3044849236806233,0.6522424618403116
0,842.0,14,15,0.4287687813242277,0.4503807425498962,0.4395747619370619
0,842.0,14,23,0.3390396242029964,0.2287417997916539,0.2838907119973252
0,842.0,14,38,0.3300231406465173,0.3297026827931404,0.3298629117198288
0,842.0,14,48,0.2581166638992727,0.5333893597126007,0.3957530118059367
0,843.0,14,15,0.4395747619370619,0.4326852758725484,0.4361300189048052
0,843.0,14,20,0.2680061918993791,0.2953080385923385,0.2816571152458588
0,843.0,14,21,0.75,0.247569461663564,0.498784730831782
0,843.0,14,45,0.4652425156285366,0.2552740350365639,0.3602582753325502
0,843.0,14,60,0.4774439139291644,0.2436228133738041,0.3605333636514842
0,843.0,14,72,0.3122832854278385,0.4827428087592125,0.3975130470935255
0,845.0,22,53,0.375,0.4994637171427409,0.4372318585713705
0,848.0,22,16,0.75,0.3155902922153473,0.5327951461076736
0,848.0,22,37,0.6512929002443949,0.2317703862984975,0.4415316432714462
0,848.0,22,64,0.5,0.2074940800666809,0.3537470400333404
0,848.0,22,81,0.3883700169622898,0.169357751806577,0.2788638843844334
0,848.0,22,98,0.75,0.2565122097730636,0.5032561048865318
0,850.0,11,9,0.25,0.5390699257453283,0.3945349628726641
0,850.0,11,39,0.75,0.4379318356513977,0.5939659178256989
0,850.0,11,91,1.0,0.3331780632336934,0.6665890316168467
0,851.0,17,86,0.625,0.5374774634838104,0.5812387317419052
